2015-07-22 09:52:11,037 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: edu.gatech.i3l:gt-fhir-overlay:1.1-SNAPSHOT @ C:\Users\Ismael Sarmento\git\GT-FHIR\resources\GT-FHIR\gt-fhir-overlay\pom.xml.
2015-07-22 09:52:13,947 [pool-3-thread-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/ca/uhn/hapi/fhir/hapi-fhir-jpaserver-base/1.7-SNAPSHOT/maven-metadata.xml
2015-07-22 09:52:23,148 [pool-3-thread-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot/ca/uhn/hapi/fhir/hapi-fhir-jpaserver-base/1.7-SNAPSHOT/maven-metadata.xml
2015-07-22 09:52:23,163 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Could not transfer metadata ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from/to snapshots (http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot): connect timed out
2015-07-22 09:52:23,179 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot was cached in the local repository, resolution will not be reattempted until the update interval of snapshots has elapsed or updates are forced. Original error: Could not transfer metadata ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from/to snapshots (http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot): connect timed out
2015-07-22 09:52:23,424 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/ca/uhn/hapi/fhir/hapi-fhir-jpaserver-base/1.7-SNAPSHOT/hapi-fhir-jpaserver-base-1.7-SNAPSHOT.pom
2015-07-22 09:52:33,447 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot/ca/uhn/hapi/fhir/hapi-fhir-jpaserver-base/1.7-SNAPSHOT/hapi-fhir-jpaserver-base-1.7-SNAPSHOT.pom
2015-07-22 09:52:34,112 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: edu.gatech.i3l:gt-fhir-webapp:1.1-SNAPSHOT @ C:\Users\Ismael Sarmento\git\GT-FHIR\resources\GT-FHIR\gt-fhir-webapp\pom.xml.
2015-07-22 09:52:36,373 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot was cached in the local repository, resolution will not be reattempted until the update interval of snapshots has elapsed or updates are forced. Original error: Could not transfer metadata ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from/to snapshots (http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot): connect timed out
2015-07-22 09:52:36,397 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot was cached in the local repository, resolution will not be reattempted until the update interval of snapshots has elapsed or updates are forced. Original error: Could not transfer metadata ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.7-SNAPSHOT/maven-metadata.xml from/to snapshots (http://leo.i3l.gatech.edu:8081/artifactory/libs-snapshot): connect timed out
